201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,1,30,0,14,15,1,1,4,4,4,8,0.021464434,0.723757157,0.985106356,0.002990955,0.405792568,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,3,1,0,0,0,1,0.141729305,1,-1,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,3,0,0,#NAME?,#NAME?,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,0,0,-1,-1,-1,-1,-1,0.383679068,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.745069405,-1,-1,0,0,0,0,0,0,0.201211149,A,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,4,2,0,0,0,1,0.220627323,2,-1,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,3,0,0,#NAME?,#NAME?,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,1,1,0,0,0,0,0,0.585111791,3,4,0,0,0,0,0,0,80,80,80,80,80,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.953901221,-1,-1,0,0,0,0,0,0,0.537473361,B,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,5,1,0,0,0,2,0.615957036,5,-1,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,3,0,0,#NAME?,#NAME?,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,1,1,0,0,0,0,0,0.72957633,2,2,1,0,0,0,0,0,80,80,80,80,80,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.416254089,-1,-1,1,0,0,0,0,0,0.977670237,B,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,6,2,0,0,0,2,0.637703474,6,-1,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,3,0,0,#NAME?,#NAME?,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,0,0,0,1,1,1,1,1,0.861530601,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.982480676,-1,-1,1,0,0,0,0,0,0.42207033,A,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,7,4,0,0,0,2,0.757578764,8,-1,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,3,0,0,#NAME?,#NAME?,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,1,1,0,0,0,0,0,0.371171741,2,2,1,0,0,0,0,0,80,80,80,80,80,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.569037617,-1,-1,1,0,0,0,0,0,0.950942958,B,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,10,8,3,0,0,0,2,0.721748127,7,-1,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,3,0,0,#NAME?,#NAME?,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,1,1,1,0,0,0,0,0,0.314782666,4,4,1,0,0,0,0,0,80,80,80,80,80,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.564019677,-1,-1,1,0,0,0,0,0,0.435062363,B,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,11,30,0,14,15,1,1,4,4,4,8,0.714165912,0.92758999,0.234764752,0.105846011,0.343286749,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,1,2,0,0,0,1,0.18166559,2,-1,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,0,0,0,0,0,1,1,1,0.310198104,2,1,0,0,0,0,0,0,80,80,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.17964213,-1,-1,1,0,0,0,0,0,0.667675826,B,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,2,1,0,0,0,1,0.162258901,1,-1,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,1,1,1,-1,-1,-1,-1,-1,0.333689307,2,5,0,0,0,0,0,0,0,0,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.294379307,-1,-1,1,0,0,0,0,0,0.21545898,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,3,4,0,0,0,1,0.42128534,4,-1,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,1,1,1,-1,-1,-1,-1,-1,0.667079482,4,2,1,0,0,0,0,0,0,0,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.235891127,-1,-1,1,0,0,0,0,0,0.404346233,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,4,3,0,0,0,1,0.27635997,3,-1,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,1,1,1,-1,-1,-1,-1,-1,0.004849512,1,1,0,0,0,0,0,0,0,0,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.689831906,-1,-1,1,0,0,0,0,0,0.428348003,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,5,4,0,0,0,2,0.953518446,8,-1,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,0,0,0,0,0,1,1,1,0.790428189,4,4,0,0,0,0,0,0,80,80,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.78467548,-1,-1,0,0,0,0,0,0,0.390498615,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,6,2,0,0,0,2,0.520398129,6,-1,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,0,1,1,1,1,1,0,0,0,0.194193768,2,2,1,0,0,0,0,0,0,0,80,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.216950936,-1,-1,0,0,0,0,0,0,0.633456165,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,7,3,0,0,0,2,0.924899997,7,-1,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,0,0,0,0,0,1,1,1,0.498298747,1,1,1,0,0,0,0,0,80,80,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.353104864,-1,-1,0,0,0,0,0,0,0.940345719,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,11,8,1,0,0,0,2,0.502478437,5,-1,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,4,0,0,#NAME?,#NAME?,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,1,0,0,0,0,0,1,1,1,0.499528681,2,2,1,0,0,0,0,0,80,80,0,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.085420782,-1,-1,0,0,0,0,0,0,0.840415042,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,12,30,0,14,15,1,1,4,4,4,8,0.743494614,0.470086619,0.824918447,0.444352112,0.520927012,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,12,1,1,0,0,0,1,0.266458197,1,-1,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,1,0,0,0,1,0,1,1,0.968119215,5,2,1,0,0,0,0,0,80,0,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.482676893,-1,-1,1,0,0,0,0,0,0.995429835,B,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,12,2,3,0,0,0,1,0.400615273,3,-1,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,1,0,0,0,1,0,1,1,0.599717044,3,5,0,0,0,0,0,0,80,0,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.963882337,-1,-1,1,0,0,0,0,0,0.674042863,B,A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,12,3,4,0,0,0,1,0.460195508,4,-1,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,0,1,1,-1,-1,-1,-1,-1,0.245282923,2,1,1,0,0,0,0,0,0,80,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.033824161,-1,-1,1,0,0,0,0,0,0.296335864,A,A,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,12,4,2,0,0,0,1,0.372906774,2,-1,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.75,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.25,1,0,1,0,0,0,1,0,1,1,0.735289082,4,2,1,0,0,0,0,0,80,0,80,0,0,1,0,0.5,1,0,0.5,1,0,0.5,#NAME?,#NAME?,#NAME?,1,0,0.5,0.5,0,0,0,0,0,-1,0.392139575,-1,-1,1,0,0,0,0,0,0.608479057,B,B,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,12,5,3,0,0,0,2,0.841500176,7,-1,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,#NAME?,0.25,#NAME?,#NAME?,0.5,#NAME?,#NAME?,0.5,0.5,0.5,#NAME?,#NAME?,0.75,0,1,0,1,1,1,0,1,0,0,0.641798276,3,3,1,0,0,0,0,0,0,80,0,80,80,0,1,0.5,0,1,0.5,0,1,0.5,#NAME?,#NAME?,#NAME?,0,1,0.5,0.5,0,0,0,0,0,-1,0.237638807,-1,-1,0,0,0,0,0,0,0.93401344,A,B,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
